id,name,host_id,host_name,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_identity_verified,neighbourhood_cleansed,neighbourhood_group,city,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,number_of_reviews,reviews_per_month
33857514,Stylish Central trendy Area Top Floor 1 Bedroom,26001012,James,f,South Cambie,1,1,t,South Cambie,,Vancouver,49.25212,-123.11924,Guest suite,Entire home/apt,3,1,1,2,$121.00,6,1125,16,3.58
33859496,2 Bedroom Private Suite in Kitsilano,111814009,Kendra,t,Kitsilano,2,2,f,Kitsilano,,Vancouver,49.26244,-123.17085,Guest suite,Entire home/apt,4,1,2,2,$150.00,1,1125,23,5.11
33862322,Modern Spacious Stay in the Heart of Downtown!,255699531,Bruce,t,West End,1,1,f,West End,,Vancouver,49.28653,-123.12756,Apartment,Entire home/apt,7,2,3,3,$499.00,2,30,27,5.74
33875095,"Bright, Beautiful, Downtown City Living",68584515,Shew,f,Downtown Vancouver,1,1,f,West End,,Vancouver,49.27925,-123.13016,Condominium,Entire home/apt,4,1,1,2,$50.00,2,1125,26,5.91
33875099,Central Vancouver Apartment with a View!,49799548,Mel,f,Fairview,2,2,t,Fairview,,Vancouver,49.2629,-123.12891,Condominium,Entire home/apt,2,1,1,1,$150.00,2,1125,12,3.43
33879865,Top Floor View Suite at center location,236816861,John,t,Hastings-Sunrise,1,1,f,Hastings-Sunrise,,Vancouver,49.2831,-123.03063,House,Entire home/apt,4,1,2,2,$98.00,1,9,35,7.34
33881986,"Anna House, Vancouver West Prime Location",255866156,Anna,f,Marpole,2,2,f,Marpole,,Vancouver,49.21024,-123.14644,House,Private room,2,1,1,1,$119.00,1,30,2,0.43
33885009,COMFY SUITE IN EAST VAN,255896919,Raymond,f,Renfrew-Collingwood,1,1,f,Renfrew-Collingwood,,Vancouver,49.23529,-123.05527,Guest suite,Entire home/apt,5,1,2,3,$83.00,1,31,30,6.21
33885031,"Cosy, Commercial Drive bedroom",11949961,Gordon,t,Commercial Drive,1,1,t,Grandview-Woodland,,Vancouver,49.26494,-123.06603,House,Private room,2,1,1,1,$64.00,2,21,35,7.61
33885157,Private Crystal room in the house,189726827,Xiao An,t,Dunbar-Southlands,10,10,t,Dunbar Southlands,,Vancouver,49.25346,-123.18212,Villa,Private room,2,1.5,1,1,$105.00,1,1125,28,5.56
33885640,温馨舒适套房,240887102,肇敏,f,Oakridge,2,2,f,Oakridge,,Vancouver,49.22369,-123.12166,Villa,Entire home/apt,2,1,1,1,$90.00,2,25,24,5.81
33888977,Cozy LOFT 1bedroom+flex@Heart of DowntownVancouver,255925757,Jack,f,Downtown Vancouver,1,1,f,Downtown,,Vancouver,49.27853,-123.12077,Condominium,Entire home/apt,6,1,1,3,$199.00,2,1125,14,4.04
33907947,3 BED Modern Condo ft. English Bay Views & a/c!,74806205,Terry,f,Downtown Vancouver,10,10,t,West End,,Vancouver,49.28446,-123.12387,Condominium,Entire home/apt,5,1,2,3,$722.00,5,1125,1,0.58
33910879,Cozy Bright King Room with Balcony near Airport,32801130,Francis,t,Marpole,8,8,t,Marpole,,Vancouver,49.21432,-123.13247,House,Private room,2,1,1,1,$79.00,1,1125,5,2.88
33911004,"4 bedroom cozy house in Vancouver, BC",256080027,Megan,f,Hastings-Sunrise,2,2,f,Hastings-Sunrise,,Vancouver,49.27516,-123.04614,House,Entire home/apt,8,1,4,4,$75.00,3,1125,10,2.48
33911107,"Deluxe Spacious Room near Oakridge, Langara",32801130,Francis,t,Marpole,8,8,t,Oakridge,,Vancouver,49.23189,-123.12755,House,Private room,2,1,1,1,$85.00,1,1125,4,2.67
33913094,Modern Victoria Near Skytrain and Hip Cafes/Bars,6901817,Stephanie,f,,1,1,t,Grandview-Woodland,,Vancouver,49.26376,-123.06724,House,Entire home/apt,5,2,3,3,$250.00,3,1125,1,0.32
33915752,Prime Location Spacious 3BD+2BA+Parking,256126661,Yorke,f,Downtown Vancouver,1,1,f,Downtown,,Vancouver,49.28032,-123.11856,Condominium,Entire home/apt,6,2,3,3,$660.00,3,1125,5,1.72
33934862,Master bedroom,189726827,Xiao An,t,Dunbar-Southlands,10,10,t,Dunbar Southlands,,Vancouver,49.2532,-123.18256,Villa,Private room,2,1,1,1,$159.00,1,1125,5,2.31
33935063,Larson's Landing Park House - Quick to Downtown,57580370,Greg And Catherine,t,Fraserview,0,0,f,Sunset,,Vancouver,49.23014,-123.08877,House,Entire home/apt,8,2,4,5,$301.00,2,1125,14,3.11
33935848,Room in the center of the city,256257896,Ely,f,Downtown Vancouver,1,1,f,Downtown,,Vancouver,49.27773,-123.12256,Condominium,Private room,2,1,1,1,$74.00,1,1125,27,5.4
33937996,Modern 3 Bed Designer Home Minutes from Downtown!,248260762,Colton,f,Downtown Eastside,9,9,f,Downtown Eastside,,Vancouver,49.27747,-123.0878,Townhouse,Entire home/apt,6,2,3,3,$600.00,1,1125,29,5.8
33939614,Large house with Ocean & Mountain Views,924826,Dawn,t,Kitsilano,2,2,t,Kitsilano,,Vancouver,49.27053,-123.16383,House,Entire home/apt,6,3.5,3,6,$301.00,31,1125,1,0.61
33943545,"3 Bdr home of modern luxuries, walk to skytrain",241385529,Benny,f,Renfrew-Collingwood,4,4,f,Renfrew-Collingwood,,Vancouver,49.24576,-123.02661,House,Entire home/apt,9,2,3,6,$124.00,1,28,32,6.49
33945029,"2 Bedroom Ground Level Suite near ""The Drive""",5888125,Jason,t,Grandview-Woodland,1,1,f,Grandview-Woodland,,Vancouver,49.27159,-123.05687,House,Entire home/apt,5,1,2,4,$175.00,1,29,26,5.23
33945282,Lovely&Clean>1×Room in the heart of Vancouver west,132356031,Yumin,f,Kerrisdale,3,3,f,Kerrisdale,,Vancouver,49.22991,-123.16045,Villa,Private room,2,1,1,1,$79.00,1,1125,3,1.01
33946652,"4 bedrooms with kitchen, living room & 2 bathrooms",63527562,Yin Mei,f,Marpole,4,4,f,Marpole,,Vancouver,49.21044,-123.13244,Guest suite,Entire home/apt,8,1.5,4,5,$220.00,3,1125,0,
33948570,super convenient Vancouver touring home,241574903,Phuong,t,Downtown Vancouver,1,1,f,Downtown Eastside,,Vancouver,49.28005,-123.10566,Condominium,Entire home/apt,3,1,1,2,$102.00,4,1125,12,2.61
33952895,Beautiful Heritage Suite Close to Downtown,256382017,Russ,t,Kitsilano,2,2,f,Kitsilano,,Vancouver,49.26146,-123.14819,Guest suite,Entire home/apt,3,1,0,2,$123.00,1,29,30,6.98
33962306,Cozy basement suit for a great price,256080027,Megan,f,Hastings-Sunrise,2,2,f,Hastings-Sunrise,,Vancouver,49.28386,-123.02824,Guest suite,Entire home/apt,2,1,1,1,$75.00,3,1125,10,2.17
33966585,Modern 1200 sq. ft. two bedroom suite in Dunbar,256481525,Jerry,t,Dunbar-Southlands,1,1,f,Dunbar Southlands,,Vancouver,49.23701,-123.18365,Guest suite,Entire home/apt,4,1,2,2,$200.00,3,7,22,5.41
33968926,"beautiful neighourhood, upscale, sleeps many",69854297,Karli,f,Riley Park,2,2,f,Riley Park,,Vancouver,49.25181,-123.11155,House,Entire home/apt,5,1,2,3,$183.00,3,1125,14,4.04
33974026,VW furnished bsmt queen bed new wood floor 160sf,183975156,Sarah,f,Marpole,6,6,f,Marpole,,Vancouver,49.21305,-123.13107,House,Private room,2,1,1,1,$38.00,30,360,0,
33974537,Private Diamond Room in the New House,189726827,Xiao An,t,Dunbar-Southlands,10,10,t,Dunbar Southlands,,Vancouver,49.25408,-123.18275,Villa,Private room,2,1.5,1,1,$131.00,1,30,20,5.04
33974848,Private Emerald Room in the New House,189726827,Xiao An,t,Dunbar-Southlands,10,10,t,Dunbar Southlands,,Vancouver,49.25282,-123.18095,Villa,Private room,2,1,1,1,$115.00,1,31,17,3.92
33974997,3-Beds Inner Rooms for a family of 2-4 person,189726827,Xiao An,t,Dunbar-Southlands,10,10,t,Dunbar Southlands,,Vancouver,49.25263,-123.18166,Villa,Private room,4,1,2,3,$128.00,1,30,24,5
33975074,#1 New condo near airport and downtown Vancouver,246873160,Li,f,Marpole,5,5,f,Marpole,,Vancouver,49.21231,-123.11585,Condominium,Entire home/apt,4,2,2,2,$177.00,2,1125,6,1.35
33976184,COMFORTABLE 1 BD APT IN HEART OF DOWNTOWN,38969986,Matt,f,Downtown Vancouver,2,2,f,Downtown,,Vancouver,49.27635,-123.12424,Apartment,Entire home/apt,3,1,1,1,$220.00,2,14,6,1.29
33978269,#3 New condo near airport and downtown Vancouver,256572101,Kelly,f,Marpole,1,1,f,Marpole,,Vancouver,49.21221,-123.11533,Condominium,Entire home/apt,4,2,2,2,$177.00,2,1125,7,1.56
33990487,Mt Pleasant Suite - Next to SkyTrain Station!,256471109,Monir,f,South Cambie,1,1,f,South Cambie,,Vancouver,49.24981,-123.11855,Guest suite,Entire home/apt,4,1,2,2,$248.00,2,1125,9,2.78
33990561,"Bright , beautiful, perfect location 2bdrm  suite.",253043956,Tom,f,Kitsilano,1,1,t,Kitsilano,,Vancouver,49.26438,-123.16458,House,Entire home/apt,6,1,2,4,$203.00,1,1125,29,7.37
33992656,Private Master Bedroom on the Beach / Stanley Park,120561902,Dario,f,West End,1,1,t,West End,,Vancouver,49.29036,-123.1413,Apartment,Private room,1,1,1,1,$99.00,31,60,0,
33995980,New Luxury 3br 4bath Modern Townhouse,66495563,"Sunny, Amanda & Kristen",t,Renfrew-Collingwood,3,3,t,Renfrew-Collingwood,,Vancouver,49.23994,-123.05504,Townhouse,Entire home/apt,6,3,3,4,$200.00,3,365,20,5.61
33997048,Stunning Southlands Vancouver Home,30812904,Bronwen,t,,2,2,f,Kerrisdale,,Vancouver,49.22846,-123.17824,House,Entire home/apt,8,5.5,4,6,"$1,495.00",10,45,2,0.45
33997420,Cozy Suite Minutes From Downtown & Gastown,252030705,Daniel,f,Downtown Eastside,1,1,f,Downtown Eastside,,Vancouver,49.28179,-123.09001,Apartment,Entire home/apt,3,1,1,1,$90.00,2,1125,20,4.2
33998625,Fabulous  downtown 2BD/2BA AWESOME VIEW!,256560654,June,f,Downtown Vancouver,1,1,f,Downtown,,Vancouver,49.27853,-123.10871,Apartment,Entire home/apt,5,2,3,3,$301.00,1,60,33,6.78
33998896,Rainbowhome,37109373,Susan,f,Marpole,3,3,t,Marpole,,Vancouver,49.21031,-123.11682,Apartment,Entire home/apt,3,1.5,1,2,$170.00,2,1125,20,5
34001152,Super Clean Amazing City Center 2Bed + Free PRKG,256735262,Mike,f,Downtown Vancouver,1,1,t,Downtown,,Vancouver,49.28782,-123.123,Apartment,Entire home/apt,5,2.5,2,2,$499.00,1,60,30,6.21
34001700,#5 New condo near airport and downtown Vancouver,256740486,Youbin,f,Marpole,1,1,f,Marpole,,Vancouver,49.21029,-123.11588,Condominium,Entire home/apt,6,2,3,3,$400.00,2,1125,2,0.52
34002345,"Mount Pleasant Condo, small family-friendly",12731428,Sarah,f,Mount Pleasant,1,1,t,Mount Pleasant,,Vancouver,49.26392,-123.09042,Condominium,Entire home/apt,4,2,1,2,$180.00,2,14,6,1.75
34002379,#2 New condo near airport and downtown Vancouver,91145082,Sun,f,Marpole,1,1,f,Marpole,,Vancouver,49.21214,-123.11663,Condominium,Entire home/apt,4,2,2,2,$250.00,2,1125,5,1.22
34006392,Paris in Vancouver,30301070,David,t,West Vancouver,15,15,f,Downtown,,Vancouver,49.2742,-123.12018,Serviced apartment,Hotel room,5,2,2,2,$396.00,1,40,13,3.58
34006609,#4 New condo near airport and downtown Vancouver,256772977,Jingyu,t,Marpole,1,1,f,Marpole,,Vancouver,49.21025,-123.11694,Condominium,Entire home/apt,4,2,2,2,$250.00,2,1125,9,2
34011519,2659 花园景大床房带衣柜,223896599,David,f,South Cambie,14,14,f,Arbutus Ridge,,Vancouver,49.23986,-123.16603,Villa,Private room,2,1,1,1,$42.00,30,180,5,1.06
34012904,2659 双床房3人间公用卫生间,223896599,David,f,South Cambie,14,14,f,Arbutus Ridge,,Vancouver,49.24022,-123.16519,Villa,Private room,3,1,1,2,$66.00,3,180,7,1.5
34018040,Second Bedroom,189726827,Xiao An,t,Dunbar-Southlands,10,10,t,Dunbar Southlands,,Vancouver,49.25232,-123.18304,Villa,Private room,2,1,1,1,$115.00,1,1125,16,5.11
34019239,Modern 2 bedroom suite in the heart of Vancouver,20777865,Steven,t,Kensington-Cedar Cottage,1,1,f,Kensington-Cedar Cottage,,Vancouver,49.25427,-123.07755,Guest suite,Entire home/apt,6,1,2,3,$166.00,1,1125,30,6.25
34019658,"Bright,open heritage house attic, loft sanctuary",43883692,Antonia,f,,1,1,t,Downtown Eastside,,Vancouver,49.28111,-123.09108,House,Private room,2,1.5,1,1,$172.00,1,1125,6,1.58
34024042,SUPER CLEAN HOT SPOT CLOSEST 2BED+PKRG,256907738,Yuri,f,Downtown Vancouver,0,0,f,West End,,Vancouver,49.28227,-123.12528,Apartment,Entire home/apt,5,2,3,3,$499.00,1,60,20,4.92
34029444,"Olympic Village Penthouse, private rooftop terrace",122209801,Andrea,f,Mount Pleasant,1,1,f,Mount Pleasant,,Vancouver,49.27114,-123.10252,Condominium,Entire home/apt,4,2,2,2,$800.00,1,29,0,
34040511,Delicate loft Welcome travellers.,138251489,Weiting,f,Downtown Vancouver,1,1,f,Downtown,,Vancouver,49.27834,-123.12091,Loft,Entire home/apt,4,1,1,1,$189.00,1,1125,37,8.1
34041202,"3bd & 2ba-Bright, Modern & Spacious Family Home",64353346,Johanna,f,Kensington-Cedar Cottage,1,1,f,Kensington-Cedar Cottage,,Vancouver,49.24903,-123.07961,House,Entire home/apt,7,2,3,5,$399.00,3,15,2,1.18
34045168,Main Street Modern Industrial Loft,20978741,Riley,f,Mount Pleasant,1,1,f,Mount Pleasant,,Vancouver,49.26754,-123.09864,Loft,Entire home/apt,4,1,1,1,$196.00,2,1125,19,4.91
34061229,Cozy Character Fraserview 1 Bedroom Upper Level,43111252,Marie,t,Fraserview,1,1,t,Victoria-Fraserview,,Vancouver,49.23122,-123.06587,Guest suite,Entire home/apt,4,1,1,1,$73.00,1,1125,24,5.18
34062890,Husky house,257221609,Jason,f,Point Grey/University of British Columbia,1,1,f,West Point Grey,,Vancouver,49.26662,-123.21046,Guest suite,Entire home/apt,4,1,2,2,$228.00,1,1125,2,1.07
34064043,Cozy Kensington Cedar 3 Bedroom On Upper Level,87630068,Luis,f,Kensington-Cedar Cottage,1,1,t,Kensington-Cedar Cottage,,Vancouver,49.24521,-123.06961,Guest suite,Entire home/apt,7,2,3,4,$144.00,30,1125,0,
34068050,靠近UBC的全新后院小屋  A small new house near UBC,257270069,Bo,f,Point Grey/University of British Columbia,0,0,f,West Point Grey,,Vancouver,49.26629,-123.20091,Villa,Entire home/apt,2,1,1,1,$140.00,2,1125,9,5.4
34075697,Vancouver Private RM#3 near Queen Elizabeth Park,80616321,Wen,t,Riley Park,3,3,f,Riley Park,,Vancouver,49.236,-123.0979,House,Private room,1,1,1,1,$68.00,3,90,14,3.07
34083989,Portside Gem,206873236,Rob,f,Grandview-Woodland,1,1,f,Grandview-Woodland,,Vancouver,49.28654,-123.06142,Townhouse,Entire home/apt,3,1,1,1,$90.00,3,1125,15,5.17
34085117,Great Place to Stay,2049529,Lila,f,Fraserview,3,3,f,Sunset,,Vancouver,49.21184,-123.09843,House,Entire home/apt,4,1,1,1,$150.00,2,1125,1,0.38
34088571,Private Bath and Room in a Prime Condo Downtown,257409746,Adam,f,Downtown Vancouver,1,1,f,Downtown,,Vancouver,49.27863,-123.12015,Condominium,Private room,2,1,1,1,$501.00,2,1125,1,0.26
34090921,CC的小窩民宿@溫西獨立出入1室1廳1廚1衛Total Privacy&Separate Entry,80721458,Cc,f,,2,2,f,Dunbar Southlands,,Vancouver,49.24669,-123.17178,House,Entire home/apt,2,1,1,2,$136.00,3,30,15,3.26
34091763,Quiet and Private Room Located in Central Location,257431562,Peter,f,Killarney,1,1,f,Killarney,,Vancouver,49.22928,-123.04088,House,Private room,1,1,1,1,$50.00,2,30,14,3.21
34092446,CHARMING & SPACIOUS 1BR Suite on Commercial Drive!,16498238,Spencer,f,,1,1,f,Grandview-Woodland,,Vancouver,49.26919,-123.06442,Guest suite,Entire home/apt,2,1,1,1,$115.00,2,30,10,2.07
34092650,Tidy & cozy 3 bedroom suite in central Vancouver,257441655,Van,t,Kensington-Cedar Cottage,1,1,f,Kensington-Cedar Cottage,,Vancouver,49.25846,-123.07584,House,Entire home/apt,6,1,3,3,$150.00,1,15,24,5.37
34094595,Modern 2 Bd 2 Ba in Central Main St,257460213,Sidney,f,Riley Park,1,1,f,Riley Park,,Vancouver,49.24839,-123.09849,Guest suite,Entire home/apt,5,2,2,2,$124.00,2,1125,12,2.65
34095619,3 bedroom Beach Ave Townhouse with rooftop patio,13131678,Robert,f,,1,1,t,Downtown,,Vancouver,49.27554,-123.13181,Townhouse,Entire home/apt,5,1.5,3,3,$400.00,3,1125,2,1.36
34096146,Spectacular Ocean Views/ 2 Bed with a Patio,257473583,Garik,f,Downtown Vancouver,2,2,f,Downtown,,Vancouver,49.27819,-123.10713,Condominium,Entire home/apt,6,2,2,2,$299.00,2,1125,10,2.22
34109372,Bright 1 bdrm with large shared bath,117119918,Kitty,f,Kensington-Cedar Cottage,6,6,f,Kensington-Cedar Cottage,,Vancouver,49.24103,-123.08817,House,Private room,1,1,1,1,$28.00,30,365,1,0.86
34115831,Great Place to Stay Queen,2049529,Lila,f,Fraserview,3,3,f,Sunset,,Vancouver,49.21226,-123.09826,House,Private room,2,1,1,1,$110.00,2,1125,0,
34115856,Luxury Duplex South Granville,130604962,Marcello,f,,1,1,f,Fairview,,Vancouver,49.26072,-123.13312,House,Entire home/apt,6,5,3,3,$250.00,30,1125,0,
34116720,Great Place to Stay double Bed E,2049529,Lila,f,Fraserview,3,3,f,Sunset,,Vancouver,49.21235,-123.09878,House,Private room,2,1,1,1,$110.00,2,1125,1,0.42
34118685,Great Place to Stay Double W,2049529,Lila,f,Fraserview,3,3,f,Sunset,,Vancouver,49.2116,-123.09737,House,Private room,2,1,1,1,$110.00,2,1125,0,
34123104,New Luxury 3br 4bath Modern Townhome,66495563,"Sunny, Amanda & Kristen",t,Renfrew-Collingwood,3,3,t,Renfrew-Collingwood,,Vancouver,49.23713,-123.05382,Townhouse,Entire home/apt,6,3,3,4,$225.00,2,365,16,4.21
34124968,Stunning 6 bedroom home with hot tub ac pool table,205096178,Alejandro,t,Kerrisdale,2,2,f,Kerrisdale,,Vancouver,49.21595,-123.15443,House,Entire home/apt,16,6,6,6,"$1,501.00",2,28,15,3.17
34126347,One bedroom suite with private entrance,257679453,Vivian,t,Dunbar-Southlands,1,1,f,Dunbar Southlands,,Vancouver,49.2316,-123.1873,Guest suite,Entire home/apt,2,1,1,1,$95.00,1,1125,25,5.24
34126590,Luxury 3br 4bath New Modern Townhouse,66495563,"Sunny, Amanda & Kristen",t,Renfrew-Collingwood,3,3,t,Renfrew-Collingwood,,Vancouver,49.23899,-123.05497,Townhouse,Entire home/apt,6,3,3,4,$225.00,3,365,20,5.17
34126966,Lovely Suite In The Heart of Kitsilano,71408539,Will,f,Kitsilano,1,1,t,Kitsilano,,Vancouver,49.26685,-123.16424,House,Entire home/apt,4,1,1,2,$117.00,30,1125,1,0.79
34127213,Modern 2 Floor Loft/ In The Heart of Downtown,257685834,Maximus,t,Downtown Vancouver,1,1,f,Downtown,,Vancouver,49.27884,-123.12227,Loft,Entire home/apt,6,1,1,4,$249.00,1,1125,29,6.08
34127668,Well-appointed quiet modern 1 bedroom garden suite,100126387,Glen,t,Fraserview,1,1,t,Sunset,,Vancouver,49.22914,-123.08798,Guest suite,Entire home/apt,2,1,1,1,$79.00,1,1125,26,6.39
34141344,The Gem of Commercial,104972003,Mark,f,,1,1,f,Kensington-Cedar Cottage,,Vancouver,49.25232,-123.06877,Loft,Entire home/apt,4,1.5,1,1,$130.00,2,1125,15,3.49
34147959,Hip Urban Getaway in a Quiet Neighborhood,58165412,Jane,f,Riley Park,1,1,f,Riley Park,,Vancouver,49.24334,-123.09063,Bungalow,Entire home/apt,4,1,2,2,$220.00,2,1125,15,3.91
34153395,The Heart Chakra Of Vancouver,141222766,Deidre,f,Kitsilano,1,1,t,Kitsilano,,Vancouver,49.26951,-123.18377,Apartment,Private room,2,1,1,1,$150.00,2,60,10,3.23
34176785,Bright Condo in Trendy Chinatown with Parking,4995004,Kaitlin,t,Chinatown,3,3,t,Downtown Eastside,,Vancouver,49.27875,-123.10063,Condominium,Entire home/apt,4,1,1,2,$181.00,3,1125,8,1.71
34177131,BRIGHT 1BR in Yaletown w/Parking,136598096,Elena,f,Downtown Vancouver,2,2,f,Downtown,,Vancouver,49.27764,-123.13018,Apartment,Entire home/apt,4,1,1,2,$299.00,2,1125,22,5.08
34179989,Amazing Shangri-La Residence 180Degree Ocean Views,66121955,Jake,f,,1,1,f,West End,,Vancouver,49.28523,-123.12264,Condominium,Entire home/apt,4,2.5,2,2,$340.00,30,300,1,0.57
34180183,New York lifestyle  townhome,95217850,Mauricio,f,Downtown Vancouver,16,16,t,Downtown,,Vancouver,49.27884,-123.12705,Apartment,Entire home/apt,5,2,2,2,$180.00,30,1125,0,
34180296,spacious room- downtown,258060783,Duaa,f,West End,1,1,f,West End,,Vancouver,49.29073,-123.13187,Apartment,Private room,2,1,1,1,$85.00,30,35,1,0.61
34180394,Executive moderm 2 bedroom suite,95217850,Mauricio,f,Downtown Vancouver,16,16,t,West End,,Vancouver,49.28751,-123.12921,Apartment,Entire home/apt,5,2,2,2,$250.00,30,1125,0,
34180840,UBC Nearby  1 Kingsize bed and Den  basement  home,182110861,Yannie,t,Richmond,6,6,f,Dunbar Southlands,,Vancouver,49.23778,-123.19643,Villa,Private room,5,1,2,2,$219.00,1,1125,5,1.3
34181036,Garden suite close to Commercial Drive,251061,Cristina,t,Commercial Drive,3,3,t,Grandview-Woodland,,Vancouver,49.2752,-123.06246,Apartment,Entire home/apt,4,1,1,1,$90.00,2,1125,20,5.56
34181533,The 1 million Dollar  view of False Creek,257497355,Mirela,f,,1,1,f,Downtown,,Vancouver,49.27518,-123.12746,Condominium,Entire home/apt,2,1.5,1,1,$901.00,2,1125,15,3.95
34185269,Nice and clean 2beds Private suite,136641767,Thang,t,Renfrew-Collingwood,2,2,f,Renfrew-Collingwood,,Vancouver,49.254,-123.04462,House,Entire home/apt,4,1,2,2,$150.00,1,1125,23,5.11
34200300,Private Hideaway Lanehome in the City,183139590,Rony,f,Kensington-Cedar Cottage,1,1,f,Kensington-Cedar Cottage,,Vancouver,49.24164,-123.08653,House,Entire home/apt,2,1,1,1,$128.00,1,30,26,6.39
34201735,Bright Charming House on Commercial Drive,258215272,Krystal,f,Commercial Drive,1,1,f,Grandview-Woodland,,Vancouver,49.27,-123.07039,House,Entire home/apt,4,1,1,1,$101.00,6,1125,13,2.73
34203078,Downtown City Views- Coal Harbour w/ parking & gym,258206915,Gloria,t,Downtown Vancouver,1,1,f,Downtown,,Vancouver,49.28634,-123.1229,Condominium,Entire home/apt,4,1,1,2,$180.00,1,28,33,7.17
34206049,Fraserview Home - 2Bed - Near Buses to DT,257806860,Sarbjit,t,Fraserview,1,1,f,Victoria-Fraserview,,Vancouver,49.21491,-123.06457,Guesthouse,Entire home/apt,6,1,2,3,$114.00,2,1125,20,4.48
34207522,Small Bedroom,13041659,Dave/Chad,f,,1,1,t,West End,,Vancouver,49.29285,-123.13821,Apartment,Private room,1,1,1,1,$79.00,30,1125,1,0.77
34209368,Great Value LARGE 2 bed house - by VGH,58226110,Citiwest,f,Mount Pleasant,1,1,f,Mount Pleasant,,Vancouver,49.26107,-123.11037,House,Entire home/apt,8,2,2,5,$999.00,2,30,0,
34209584,Comfortable private space close to skytrain,253337612,Mary,f,Renfrew-Collingwood,2,2,f,Renfrew-Collingwood,,Vancouver,49.25676,-123.04644,House,Entire home/apt,4,1,0,3,$70.00,1,1125,29,7.19
34209832,Lovely room with lock close to skytrain,253337612,Mary,f,Renfrew-Collingwood,2,2,f,Renfrew-Collingwood,,Vancouver,49.25806,-123.04442,House,Private room,2,1,1,1,$45.00,1,1125,14,3.82
34210139,"Downtown(Arena)+Parking+AC,1mintoSkytrain,Sleeps 5",248556371,N C,t,Downtown Vancouver,4,4,t,Downtown Eastside,,Vancouver,49.2803,-123.10973,Condominium,Entire home/apt,5,1,1,3,$203.00,1,1125,20,5.56
34211285,Comfort and Convenient Private Garden Level suite,219485570,Franklin,f,,1,1,f,Renfrew-Collingwood,,Vancouver,49.25784,-123.02903,House,Entire home/apt,5,1,3,3,$124.00,1,180,20,5.61
34212156,Dunbar house B2 - Basement room,258298076,Paul,f,Dunbar-Southlands,5,5,f,Dunbar Southlands,,Vancouver,49.25779,-123.18332,House,Private room,1,2,1,1,$57.00,1,1125,14,3.33
34212474,Dunbar house - B3 - Basement room,258298076,Paul,f,Dunbar-Southlands,5,5,f,Dunbar Southlands,,Vancouver,49.25685,-123.18326,House,Private room,2,2,1,1,$57.00,1,30,15,3.17
34214535,Dunbar House  B1 - Basement room,258298076,Paul,f,Dunbar-Southlands,5,5,f,Dunbar Southlands,,Vancouver,49.2569,-123.18231,House,Private room,4,2,2,2,$70.00,1,2,19,4.1
34214862,Dunbar house - U2,258298076,Paul,f,Dunbar-Southlands,5,5,f,Dunbar Southlands,,Vancouver,49.25647,-123.18251,House,Private room,2,2,1,1,$57.00,1,7,17,3.67
34215154,Dunbar House - U1,258298076,Paul,f,Dunbar-Southlands,5,5,f,Dunbar Southlands,,Vancouver,49.25665,-123.18243,House,Private room,2,2,1,1,$57.00,1,60,14,3.23
34218889,Kitsilano Garden Suite by the Beach,24122490,Shelley,t,Kitsilano,3,3,f,Kitsilano,,Vancouver,49.2698,-123.16584,Apartment,Entire home/apt,2,1,2,2,$60.00,5,9,0,
34229269,BRAND NEW! LUXURY 10 PPL CENTRAL VANCOUVER HOME!!,258422151,Helen,t,Fraserview,2,2,f,Victoria-Fraserview,,Vancouver,49.21445,-123.05584,House,Entire home/apt,10,4.5,5,5,$501.00,2,1125,18,3.91
34233601,Spacious private room with private bathroom,168234687,Waldo,f,West End,4,4,t,West End,,Vancouver,49.28146,-123.12666,Apartment,Private room,3,1,1,1,$85.00,1,7,31,6.55
34234714,2bdrm+2bath 3min walk to Skytrain 4k TV 4k Monitor,7920446,Alan,f,Marpole,1,1,f,Marpole,,Vancouver,49.21229,-123.11494,Condominium,Entire home/apt,4,2,2,2,$150.00,30,65,3,0.99
34234842,Dream Home - 2,257879766,Chunling,f,Fraserview,6,6,f,Sunset,,Vancouver,49.22026,-123.08602,House,Private room,2,1,1,1,$95.00,1,90,13,4.02
34235015,Beautiful Suite in Mountain View - Vancouver,258474078,Rachel,f,Riley Park,1,1,f,Riley Park,,Vancouver,49.24026,-123.09731,Guest suite,Entire home/apt,2,1,1,1,$123.00,2,28,17,5.37
34235666,"NEW 1 Bedroom Condo w/ Pool, Gym, Sauna, Courts",193089923,Grace,f,Killarney,1,1,f,Killarney,,Vancouver,49.20649,-123.03051,Condominium,Entire home/apt,2,1,1,2,$180.00,5,1125,1,0.58
34236777,Private room with shared bathroom - G3,253496393,Luyuan,f,,2,2,f,Marpole,,Vancouver,49.21446,-123.11683,House,Private room,2,1,1,1,$69.00,2,1125,2,0.56
34250254,GalaSea - Luxury cruising in and around Vancouver.,8760428,Greg,f,,1,1,t,Downtown,,Vancouver,49.29057,-123.12817,Boat,Private room,2,1,1,1,$750.00,1,3,1,0.34
34251459,Luxury 1 bedroom Great views! amazing hot tub,222506477,Sarah,f,Yaletown,2,2,f,Downtown Eastside,,Vancouver,49.28251,-123.10861,Condominium,Entire home/apt,2,1,1,1,$501.00,1,1125,1,0.75
